,Polarity,Sentiment,Subjectiivity,Tweet,X,y,NaiveBayes,SVM,RandomForest,LogisticRegression
  (0, 1299)	0.2083425312842121
  (0, 206)	0.23509224867821596
  (0, 1298)	0.21416304067976058
  (0, 138)	0.238310085434293
  (0, 1822)	0.21073040735082416
  (0, 1042)	0.290167073004697
  (0, 1151)	0.2745194914243163
  (0, 782)	0.2603283726792639
  (0, 1043)	0.290167073004697",Positive,,,,
3055,-0.04999999999999999,Negative,0.65,in september 2018 the doj settled with south carolina s palmetto beach hospitality llc for wrongly hiring temporary workers under the h 2b visa program for housekeeping positions over qualified and available u s applicants,"  (0, 2168)	0.15759709351357232
  (0, 2102)	0.07424906543359927
  (0, 1542)	0.20807867215707898
  (0, 146)	0.2924850552679924
  (0, 951)	0.24468237285679184
  (0, 1494)	0.316850120781846
  (0, 1575)	0.27856997370433895
  (0, 30)	0.281059017910114
  (0, 1973)	0.2739368157447955
  (0, 1843)	0.316850120781846
  (0, 190)	0.2909049063175786
  (0, 38)	0.35990148557834967
  (0, 565)	0.3665474112730746",Negative,,,,
3056,0.2282828282828283,Positive,0.2545454545454546,your positive action combined with positive thinking results in success inspiration success positivequotes positivethinking positiveenergy happiness few days left to apply for h1b visa get free consultation call 1800 605 5801 pic twitter com b4jg3f7anw,"  (0, 2102)	0.05721597776966877
  (0, 2046)	0.10821107548257991
  (0, 374)	0.10683709260979302
  (0, 1467)	0.13720065380691332
  (0, 807)	0.2027070418904945
  (0, 151)	0.1840863994370104
  (0, 1156)	0.2241699414767611
  (0, 82)	0.24623683653910752
  (0, 480)	0.22298975851140196
  (0, 1687)	0.2824596971349815
  (0, 1988)	0.26512474780988676
  (0, 413)	0.2773383783064191
  (0, 1924)	0.5767436516751847
  (0, 52)	0.2824596971349815
  (0, 49)	0.2824596971349815",Positive,,,,
3057,-0.1,Negative,0.1,bush center supports jobs for anyone but americans maga immigration h1bvisa pic twitter com 8oxszmeu3v,"  (0, 1001)	0.17384041682825993
  (0, 898)	0.1834648827370237
  (0, 2046)	0.17177011070051504
  (0, 374)	0.16958910298844207
  (0, 1467)	0.21778705541458562
  (0, 1092)	0.196965821620149
  (0, 129)	0.2179843974164478
  (0, 276)	0.45775037560741116
  (0, 1936)	0.4483656892692125
  (0, 1230)	0.3521479426829007
  (0, 318)	0.45775037560741116",Negative,,,,
3058,0.0,Neutral,0.0,please help people get h1b visa,"  (0, 2102)	0.2429961027770892
  (0, 934)	0.7585054954986741
  (0, 1450)	0.604667104557092",Neutral,,,,
3059,-0.175,Negative,0.25,companies run on h1b visas are essentially 3rd world companies not surprising the culture within reflects the cultures brought in,"  (0, 2103)	0.10276346964573796
  (0, 2175)	0.24534900014527145
  (0, 383)	0.4145999409823986
  (0, 264)	0.3432279473617897
  (0, 1628)	0.3679310272136484
  (0, 1715)	0.3432279473617897
  (0, 43)	0.33594684610571157
  (0, 465)	0.35657728009081985
  (0, 673)	0.3825685530715635",Negative,,,,
3060,0.2,Positive,0.3,modern day slavery in america the h1b visa steve chen medium,"  (0, 2102)	0.10373222958607609
  (0, 479)	0.3926632396358194
  (0, 125)	0.29029328981901725
  (0, 1899)	0.5228164161479862
  (0, 1826)	0.4639007308569787
  (0, 1312)	0.5120977617471038",Positive,,,,
3061,-0.188,Negative,0.348,teachers fail that s why high tech hires h1b visa holders all we do is produce wal mart candidates meanwhile google brings in well educated kids what a fucking joke require drug tests for all teachers then hire the third world teachers to educate the children properly,"  (0, 2102)	0.05046898661651561
  (0, 940)	0.15330321605213468
  (0, 958)	0.12146254529808033
  (0, 615)	0.19470389143076208
  (0, 298)	0.20608684412152747
  (0, 1963)	0.13145471869269387
  (0, 2175)	0.16313047911522824
  (0, 342)	0.19991885333473147
  (0, 856)	0.17030149375816042
  (0, 947)	0.1475643678662981
  (0, 1103)	0.1727363779835223
  (0, 590)	0.2047599960974378
  (0, 1960)	0.558605555781396
  (0, 614)	0.24064960012748557
  (0, 950)	0.1928239473584665
  (0, 1667)	0.20890766797125745
  (0, 259)	0.22118486536313436
  (0, 1536)	0.23091723274530995
  (0, 731)	0.254366601535085
  (0, 1979)	0.2338608526938001",Negative,,,,
3062,-0.20625,Negative,0.5666666666666667,worthless pot head teachers include random drug tests when google stops hiring foreigners on h1b visas then you can justify more pay until then get your lazy fat dmv style asses back to wasting time with little union influenced incentive to teach why do we import workers,"  (0, 2168)	0.10901835533582804
  (0, 1999)	0.13918937259223021
  (0, 2103)	0.06953563222351065
  (0, 1444)	0.16450354169952028
  (0, 797)	0.171453577336824
  (0, 951)	0.16925991002631055
  (0, 856)	0.17331505391078988
  (0, 590)	0.20838331466895935
  (0, 1595)	0.23500341517272266
  (0, 1188)	0.2412805512808349
  (0, 1903)	0.2412805512808349
  (0, 1960)	0.1894967759406011
  (0, 925)	0.23799912377637078
  (0, 744)	0.2588677309005999
  (0, 1023)	0.21413480804849358
  (0, 1015)	0.1991472726650912
  (0, 1147)	0.2535604879423398
  (0, 1021)	0.24896314497890096
  (0, 1959)	0.22732082147465663
  (0, 2063)	0.23799912377637078
  (0, 1499)	0.2322476303968366
  (0, 2180)	0.20838331466895935
  (0, 1979)	0.23799912377637078",Negative,,,,
3063,-0.5,Negative,1.0,wtf work on a path for citizenship for those on h1b work visas who follow the rules,"  (0, 2165)	0.44837410937490146
  (0, 2103)	0.1474692833047994
  (0, 1442)	0.4729569295244926
  (0, 353)	0.3366166706848934
  (0, 1714)	0.4223461358290035
  (0, 787)	0.5117012506393979",Negative,,,,
3064,-0.35000000000000003,Negative,0.6555555555555556,worthless public school education google needs to hire h1b visa holders because our school unions are self serving just like the fat lazy dmv workers ever wonder why dmv workers are all fat they sit on their asses all day and eat while they work,"  (0, 2168)	0.21167668887916685
  (0, 2102)	0.04986385209573475
  (0, 2165)	0.10262656225877896
  (0, 1342)	0.16558414056473117
  (0, 1176)	0.12665270342045906
  (0, 958)	0.1200061820130342
  (0, 1564)	0.21278877339285823
  (0, 479)	0.1887523461393017
  (0, 616)	0.17380108944475545
  (0, 856)	0.16825954047709563
  (0, 1740)	0.3775046922786034
  (0, 1768)	0.22814848309635924
  (0, 947)	0.14579503784761524
  (0, 1097)	0.13600204420110115
  (0, 1783)	0.23776415720080715
  (0, 744)	0.5026333773418595
  (0, 2162)	0.20361581642675083
  (0, 1147)	0.2461642553351804
  (0, 2064)	0.24170101456648185
  (0, 2180)	0.20230487760942428",Negative,,,,
3065,0.125,Positive,0.15000000000000002,then why don t you protest when trump makes it harder for immigrants to enter the us legally like when he gets rid of the spouses of h1b visa holders their spouses entered legally they entered legally yet trump now decides to expel them not a word from you you re satanic,"  (0, 569)	0.12592679667064444
  (0, 2102)	0.04756739412623677
  (0, 999)	0.13885517221230642
  (0, 1176)	0.12081976838026279
  (0, 958)	0.11447934961862258
  (0, 2033)	0.23556154991128508
  (0, 1866)	0.28046345949992385
  (0, 838)	0.1917844530882222
  (0, 2163)	0.22681403259718738
  (0, 1159)	0.5533024130537049
  (0, 656)	0.20135337725799413
  (0, 1237)	0.18636717177860188
  (0, 918)	0.21764120417154623
  (0, 1701)	0.20298887920218206
  (0, 657)	0.4301780372715432
  (0, 1556)	0.2397424081388494",Positive,,,,
3066,-0.25,Negative,0.25833333333333336,worthless public educators thats why google hires h1b visa holders public school teachers are a waste drug test contract clause for starters,"  (0, 2102)	0.06332537617748565
  (0, 958)	0.15240372133722985
  (0, 1564)	0.5404688388525489
  (0, 2131)	0.3191635459533217
  (0, 856)	0.21368382602503289
  (0, 1740)	0.23970898398915877
  (0, 1984)	0.297479937141849
  (0, 590)	0.25692023256768837
  (0, 1978)	0.272529473591539
  (0, 1960)	0.23363461620153672
  (0, 950)	0.24194361371438228
  (0, 420)	0.26031789838681557
  (0, 2180)	0.25692023256768837",Negative,,,,
3067,0.0,Neutral,0.26666666666666666,random drug tests english proficiency tests iq tests need to be included in the contracts google pays for many h1b visas for a reason public school metrics suck,"  (0, 2103)	0.06856296950329589
  (0, 1339)	0.1278281432852255
  (0, 1564)	0.2161162934250212
  (0, 856)	0.17089072718216858
  (0, 1740)	0.19170399252027268
  (0, 1608)	0.1891882240724538
  (0, 590)	0.20546845396787625
  (0, 1595)	0.23171619315787234
  (0, 654)	0.23171619315787234
  (0, 1927)	0.25001369004815754
  (0, 422)	0.2454806546054759
  (0, 1446)	0.25001369004815754
  (0, 1979)	0.7040099935888643",Neutral,,,,
3068,0.0,Neutral,0.0,our educators do so well that google needs to hire h1b visa kids unions inhibit innovation oakland teachers need to be held accountable for the pot heads that teach the kids,"  (0, 2102)	0.06249477719597688
  (0, 1339)	0.15774135963674948
  (0, 1342)	0.20752796939780258
  (0, 856)	0.2108810701793536
  (0, 947)	0.1827261237072598
  (0, 1103)	0.4277922811387557
  (0, 1960)	0.230570178436204
  (0, 931)	0.3029258755294981
  (0, 1366)	0.3085196920055356
  (0, 1959)	0.27659258111127627
  (0, 1050)	0.3085196920055356
  (0, 2064)	0.3029258755294981
  (0, 1499)	0.2825872752514246
  (0, 926)	0.2895854041019625",Neutral,,,,
3069,0.1,Positive,0.5,expert immigration attorney jon velie explains what an h1bvisa is and who should apply for it plus he reveals some of the most common mistakes and pitfalls to avoid when making an h1b visa application greencardequality immigrationmatters legaltech legalsoftwarepic twitter com v6zqujcm1a,"  (0, 2102)	0.06636001262681523
  (0, 1001)	0.12701763099554095
  (0, 182)	0.21302022067810603
  (0, 898)	0.1340498095972307
  (0, 2046)	0.12550494836063047
  (0, 374)	0.12391138089326648
  (0, 1238)	0.25475664456733677
  (0, 151)	0.21350637124899183
  (0, 147)	0.24483069848240888
  (0, 1478)	0.2659356970238793
  (0, 704)	0.2908287136788836
  (0, 382)	0.293699537762482
  (0, 194)	0.296768501748179
  (0, 1007)	0.3344582885717095
  (0, 711)	0.2787324671924055
  (0, 1160)	0.296768501748179
  (0, 875)	0.3276013064724786",Positive,,,,
3070,0.060000000000000026,Positive,0.5971428571428571,i m not the one claiming high skilled begging for visa work h1b gc i honestly much rather be faceless than having your face so sad pls retake your pic ps why changed your linkedin afraid someone from recognize your high skilled or perhaps,"  (0, 2102)	0.061454053486993156
  (0, 2165)	0.12648076675120548
  (0, 1467)	0.14736331783829434
  (0, 940)	0.3733423106186548
  (0, 1823)	0.35537450811107085
  (0, 832)	0.20302907594018202
  (0, 725)	0.24627521759093754
  (0, 923)	0.2434331404203484
  (0, 358)	0.30973197173185124
  (0, 1719)	0.2778813575666712
  (0, 1477)	0.2886891333607616
  (0, 331)	0.2886891333607616
  (0, 1617)	0.30973197173185124
  (0, 1183)	0.30973197173185124",Positive,,,,
3071,-0.25,Negative,0.95,wow dude that guy must be crazy just ask him to get all h1b visas done with friendship,"  (0, 170)	0.3156420471811397
  (0, 2103)	0.15051347115061067
  (0, 885)	0.4601931758926855
  (0, 451)	0.5222642281827504
  (0, 1097)	0.30322847946792203
  (0, 2182)	0.5488447859965013",Negative,,,,
3072,0.0,Neutral,0.0,just wait until an indian h1b visa workers takes your job,"  (0, 2168)	0.27310482070464465
  (0, 2102)	0.12866847510093343
  (0, 1036)	0.3482436095930385
  (0, 1091)	0.3482436095930385
  (0, 2114)	0.4806640367473071
  (0, 1947)	0.5586723416942203
  (0, 1097)	0.35093910523335353",Neutral,,,,
3073,0.0,Neutral,0.0,double the h1b visa holders thus continuing the wage stagnation,"  (0, 2102)	0.12288901964893975
  (0, 958)	0.2957541673892352
  (0, 2112)	0.43537610690042117
  (0, 576)	0.5694374475987913
  (0, 419)	0.6193677422452912",Neutral,,,,
3074,0.5,Positive,1.0,of course and under trump h1b and h2b visas have increased millions overstay and become illegals and nothing happens everyone ignores it it s freaking hilarious,"  (0, 2103)	0.12733042396722924
  (0, 2033)	0.2328800247255115
  (0, 1299)	0.3403552875191083
  (0, 915)	0.4252810868068144
  (0, 995)	0.3091673314589678
  (0, 901)	0.2810928500984541
  (0, 1420)	0.4047649424187536
  (0, 1029)	0.3528665593533973
  (0, 442)	0.41219053378174253",Positive,,,,
3075,0.25,Positive,0.3,the greater seattle area is now overrun with h1b visa holders from india who are working for the big tech companies they are taking jobs from americans,"  (0, 2102)	0.07780201265432954
  (0, 1092)	0.16872852021900578
  (0, 958)	0.18724430823455185
  (0, 1963)	0.20264804928445787
  (0, 870)	0.3921266282171648
  (0, 383)	0.21247914342563853
  (0, 2170)	0.24043067539744703
  (0, 1035)	0.1945759545860202
  (0, 129)	0.18673384298033158
  (0, 1948)	0.2738099784990038
  (0, 229)	0.2738099784990038
  (0, 161)	0.344340126667393
  (0, 1753)	0.37098076441762756
  (0, 1418)	0.3921266282171648",Positive,,,,
3076,-0.25,Negative,0.25,if trump continues to increase h1b and h2b visas and extending temporary status for 300 000 tps recipients the constitution will become a thing of the past where s rule of law why do we allow sanctuary cities why do we allow the killing of humans,"  (0, 2103)	0.07185867706146125
  (0, 2033)	0.13142538891665476
  (0, 0)	0.16034232941674714
  (0, 1725)	0.2246796722621328
  (0, 350)	0.23491515036761865
  (0, 1888)	0.17196547039903248
  (0, 1140)	0.1855920018652751
  (0, 1985)	0.20279190189794782
  (0, 1441)	0.20908694271893566
  (0, 1713)	0.21270828252036317
  (0, 901)	0.15863420312422044
  (0, 1616)	0.21270828252036317
  (0, 1106)	0.222943760625849
  (0, 1028)	0.18113880602167853
  (0, 119)	0.4095380578095204
  (0, 1973)	0.19582747997076097
  (0, 718)	0.2620314310227067
  (0, 409)	0.2675159782343934
  (0, 2017)	0.20908694271893566
  (0, 41)	0.21674041864652985
  (0, 418)	0.24934124651330455",Negative,,,,
3077,0.031746031746031744,Positive,0.15873015873015872,h1b visa s are limited in quantity and require sponsorship part of which requires providing evidence you can t find an american for this particular job,"  (0, 2102)	0.07967613313859509
  (0, 127)	0.18071977955116353
  (0, 1091)	0.2156449291936823
  (0, 685)	0.33466426974573976
  (0, 1863)	0.35631950207125945
  (0, 1563)	0.3799170711549942
  (0, 1179)	0.33466426974573976
  (0, 1671)	0.3862076716287186
  (0, 1667)	0.32980561494976374
  (0, 1434)	0.40157230348051387",Positive,,,,
3078,0.0,Neutral,0.0,including those who hold h1b visas skews these numbers as those people are vetted before entering the country the crooks are weeded out,"  (0, 2103)	0.12835769825945528
  (0, 1450)	0.23592499847577564
  (0, 956)	0.4080304983384304
  (0, 440)	0.24639222251303047
  (0, 1358)	0.36054256473984975
  (0, 1025)	0.3982337154741245
  (0, 2099)	0.46805414089294556
  (0, 658)	0.43932899923175267",Neutral,,,,
3079,0.5,Positive,0.5,did you know not all non profits are cap exempt want to learn more contact us at coreyleelaw com immigration lawyer newyorkcity nyc newyork h1b visa immigrationlawyer immigrationlaws daca uscis naturalization citizenship america usapic twitter com ouawrsdcsz,"  (0, 2102)	0.0602175495587777
  (0, 1001)	0.11526053396532639
  (0, 2046)	0.11388786934504244
  (0, 374)	0.22488361362431988
  (0, 1351)	0.19075227841738907
  (0, 2121)	0.16195796102956303
  (0, 299)	0.17096513457620233
  (0, 2080)	0.15903874267877946
  (0, 125)	0.1685180260369504
  (0, 1109)	0.16781191598321815
  (0, 538)	0.1946406767647242
  (0, 692)	0.27903329214735045
  (0, 1361)	0.2092326786144475
  (0, 1152)	0.22128132682563004
  (0, 353)	0.18608960896065557
  (0, 1143)	0.21480910718204482
  (0, 416)	0.24754224756927976
  (0, 472)	0.19745797772130944
  (0, 1334)	0.225926092122063
  (0, 1006)	0.21055623747595528
  (0, 1346)	0.2385350740226405
  (0, 1541)	0.3034999206626502
  (0, 1347)	0.2372115151611327
  (0, 1005)	0.235929981216212",Positive,,,,
3080,0.5,Positive,0.5,approval rate declines for h 1b visas as trump administration exercises more scrutiny h1b immigration fairnessforall standwithamericanworkers endvisafraud,"  (0, 1001)	0.16489741266318406
  (0, 2103)	0.11663295708555549
  (0, 156)	0.3375330838214793
  (0, 1596)	0.341260058257124
  (0, 19)	0.20021925342692837
  (0, 2033)	0.21331497283700382
  (0, 94)	0.31533405370196965
  (0, 734)	0.4253000736904545
  (0, 1748)	0.41758889472484434
  (0, 494)	0.4342019765048806",Positive,,,,
3081,-0.2,Negative,0.3,there cannot be temporary green cards there s already work visas h1b,"  (0, 2165)	0.32954659862723157
  (0, 2103)	0.21677433954803893
  (0, 873)	0.44746143203702377
  (0, 304)	0.5433258184925465
  (0, 1973)	0.5907480400691265",Negative,,,,
3082,0.0,Neutral,0.0,and stop all immigration as well until every abled bodied u s a citizem is fully employed also stop all h1b visas,"  (0, 1001)	0.21689807722431345
  (0, 2103)	0.15341334787656685
  (0, 1900)	0.6281067064973068
  (0, 635)	0.5015277369217217
  (0, 817)	0.5323264629350879",Neutral,,,,
3083,0.13636363636363635,Positive,0.4545454545454545,h1b visa time again time to call immigration attorney nelisse to ask about new i 129 fees h1b2017 h1b2018 h1battorney h1blawyer h1bvisa h1btransferpic twitter com gkhf4pe0p1,"  (0, 2102)	0.07790710632617259
  (0, 1999)	0.4222510448821174
  (0, 1001)	0.14911956299522294
  (0, 182)	0.25008718842961475
  (0, 1343)	0.26903904355331876
  (0, 170)	0.2211879927876454
  (0, 1344)	0.2052745485130514
  (0, 10)	0.26903904355331876
